,Symbol,Name
236,308100,까스텔바작
237,004545,깨끗한나라우
238,004540,깨끗한나라
239,407400,꿈비
240,187790,나노
241,286750,나노브릭
242,121600,나노신소재
243,247660,나노씨엠에스
244,039860,나노엔텍
245,091970,나노캠텍
246,417010,나노팀
247,244880,나눔테크
248,405920,나라셀라
249,288490,나라소프트
250,051490,나라엠앤디
251,137080,나래나노텍
252,190510,나무가
253,242040,나무기술
254,089600,나스미디어
255,293580,나우IB
256,257990,나우코스
257,138610,나이벡
258,130580,나이스디앤비
259,036800,나이스정보통신
260,030190,NICE평가정보
261,267320,나인테크
262,001260,남광토건
263,008355,남선알미우
264,008350,남선알미늄
265,004270,남성
266,003925,남양유업우
267,003920,남양유업
268,025860,남해화학
269,111710,남화산업
270,091590,남화토건
271,168330,내츄럴엔도텍
272,094860,네오리진
273,253590,네오셈
274,212560,네오오토
275,095660,네오위즈
276,042420,네오위즈홀딩스
277,950220,네오이뮨텍
278,311390,네오크레마
279,085910,네오티스
280,092730,네오팜
281,290660,네오펙트
282,306620,네온테크
283,153460,네이블
284,007390,네이처셀
285,033640,네패스
286,330860,네패스아크
287,005725,넥센우
288,005720,넥센
289,002355,넥센타이어1우B
290,002350,넥센타이어
291,089140,넥스턴바이오
292,389650,넥스트바이오메디컬
293,137940,넥스트아이
294,160550,NEW
295,396270,넥스트칩
296,348210,넥스틴
297,092790,넥스틸
298,225570,넥슨게임즈
299,217270,넵튠
300,251270,넷마블
301,317860,노드메이슨
302,104620,노랑풍선
303,090355,노루페인트우
304,090350,노루페인트
305,000325,노루홀딩스우
306,000320,노루홀딩스
307,473980,노머스
308,194700,노바렉스
309,285490,노바텍
310,283100,노보믹스
311,145170,노브랜드
312,229500,노브메타파마
313,106520,노블엠앤비
314,376930,노을
315,006280,녹십자
316,142280,녹십자엠에스
317,234690,녹십자웰빙
318,005257,녹십자홀딩스2우
319,005250,녹십자홀딩스
320,004370,농심
321,072710,농심홀딩스
322,154030,아시아종묘
323,403490,우듬지팜
324,054050,농우바이오
325,069140,누리플랜
326,040160,누리플렉스
327,332290,누보
328,348340,뉴로메카
329,060260,뉴보텍
330,123840,뉴온
331,012340,뉴인텍
332,270870,뉴트리
333,144960,뉴파워프라즈마
334,085670,뉴프렉스
335,064260,다날
336,340360,다보링크
337,039560,다산네트웍스
338,154040,다산솔루에타
339,058730,다스코
340,030210,다올투자증권
341,023590,다우기술
342,032190,다우데이타
343,323350,다원넥스뷰
344,068240,다원시스
345,145210,다이나믹디자인
346,464580,닷밀
347,019680,대교
348,019685,대교우B
349,006370,대구백화점
350,00806K,대덕1우
351,008060,대덕
352,353200,대덕전자
353,35320K,대덕전자1우
354,178600,대동고려삼
355,020400,대동금속
356,008830,대동기어
357,000490,대동
358,048470,대동스틸
359,008110,대동전자
360,004780,대륙제관
361,005750,대림B&Co
362,017650,대림제지
363,006570,대림통상
364,007720,대명소노시즌
365,389260,대명에너지
366,317850,대모
367,290670,대보마그네틱
368,078140,대봉엘에스
369,065150,대산F&B
370,001685,대상우
371,001680,대상
372,084695,대상홀딩스우
373,084690,대상홀딩스
374,036480,대성미생물
375,128820,대성산업
376,117580,대성에너지
377,027830,대성창투
378,104040,대성파인텍
379,129920,대성하이텍
380,016710,대성홀딩스
381,442310,대신밸런스제14호스팩
382,457390,대신밸런스제15호스팩
383,457630,대신밸런스제16호스팩
384,471050,대신밸런스제17호스팩
385,478780,대신밸런스제18호스팩
386,482690,대신밸런스제19호스팩
387,020180,대신정보통신
388,003545,대신증권우
389,003547,대신증권2우B
390,003540,대신증권
391,045390,대아티아이
392,009190,대양금속
393,108380,대양전기공업
394,014160,대영포장
395,047040,대우건설
396,003090,대웅
397,069620,대웅제약
398,007680,대원
399,000430,대원강업
400,048910,대원미디어
401,005710,대원산업
402,006345,대원전선우
403,006340,대원전선
404,003220,대원제약
405,024890,대원화성
406,290380,대유
407,002880,대유에이텍
408,000300,대유플러스
409,120240,대정화금
410,003310,대주산업
411,114920,대주이엔티
412,078600,대주전자재료
413,015230,대창단조
414,012800,대창
415,096350,대창솔루션
416,140520,대창스틸
417,131220,대한과학
418,010170,대한광통신
419,054670,대한뉴팜
420,001070,대한방직
421,023910,대한약품
422,006650,대한유화
423,001440,대한전선
424,084010,대한제강
425,001795,대한제당우
426,001790,대한제당
427,001130,대한제분
428,003495,대한항공우
429,003490,대한항공
430,005880,대한해운
431,003830,대한화섬
432,016090,대현
433,069460,대호에이엘
434,021040,대호특수강
435,021045,대호특수강우
436,067080,대화제약
437,043090,더테크놀로지
438,298540,더네이쳐홀딩스
439,032860,더라미
440,475560,더본코리아
441,192080,더블유게임즈
442,393890,더블유씨피
443,299170,더블유에스아이
444,089230,THE E&M
445,012510,더존비즈온
446,224060,더코디
447,302920,더콘텐츠온
448,213420,덕산네오룩스
449,317330,덕산테코피아
450,077360,덕산하이메탈
451,004835,덕성우
452,004830,덕성
453,090410,덕신이피씨
454,024900,덕양산업
455,263600,덕우전자
456,194480,데브시스터즈
457,373160,데이원컴퍼니
458,263800,데이타솔루션
459,199150,데이터스트림즈
460,206560,덱스터
461,261200,덴티스
462,145720,덴티움
463,227420,도부
464,067990,도이치모터스
465,002150,도화엔지니어링
466,006620,동구바이오제약
467,005160,동국산업
468,460850,동국씨엠
469,075970,동국알앤에스
470,100130,동국S&C
471,460860,동국제강
472,086450,동국제약
473,001230,동국홀딩스
474,004140,동방
475,099410,동방선기
476,007590,동방아그로
477,005965,동부건설우
478,005960,동부건설
479,026960,동서
480,002210,동성제약
481,102260,동성케미컬
482,033500,동성화인텍
483,025950,동신건설
484,000640,동아쏘시오홀딩스
485,170900,동아에스티
486,088130,동아엘텍
487,028100,동아지질
488,041930,동아화성
489,001525,동양우
490,001527,동양2우B
491,084670,동양고속
492,001520,동양
493,082640,동양생명
494,060380,동양에스텍
495,079960,동양이엔피
496,008970,동양철관
497,228340,동양파일
498,092780,동양피스톤
499,088910,동우팜투테이블
500,094170,동운아나텍
501,049770,동원F&B
502,013120,동원개발
503,018500,동원금속
504,006040,동원산업
505,030720,동원수산
506,014825,동원시스템즈우
507,014820,동원시스템즈
508,111380,동인기연
509,163560,동일고무벨트
510,109860,동일금속
511,032960,동일기연
512,004890,동일산업
513,023790,동일스틸럭스
514,002690,동일제강
515,005290,동진쎄미켐
516,025900,동화기업
517,000020,동화약품
518,000155,두산우
519,000157,두산2우B
520,454910,두산로보틱스
521,241560,두산밥캣
522,000150,두산
523,034020,두산에너빌리티
524,131970,두산테스나
525,33626K,두산퓨얼셀1우
526,33626L,두산퓨얼셀2우B
527,336260,두산퓨얼셀
528,016740,두올
529,073190,듀오백
530,176750,듀켐바이오
531,030350,드래곤플라이
532,203650,드림시큐리티
533,223250,드림씨아이에스
534,060570,드림어스컴퍼니
535,362990,드림인사이트
536,192650,드림텍
537,016670,디모아
538,187870,디바이스이엔지
539,456440,DB금융스팩11호
540,477760,DB금융스팩12호
541,489730,디비금융제13호스팩
542,024090,디씨엠
543,003160,디아이
544,092200,디아이씨
545,110990,디아이티
546,004840,DRB동일
547,263690,디알젬
548,214680,디알텍
549,347850,디앤디파마텍
550,377190,디앤디플랫폼리츠
551,263720,디앤씨미디어
552,376300,디어유
553,241520,DSC인베스트먼트
554,109740,디에스케이
555,031860,디에이치엑스컴퍼니
556,290120,DH오토리드
557,025440,DH오토웨어
558,196490,디에이테크놀로지
559,066900,디에이피
560,180400,DXVX
561,127120,디엔에이링크
562,092070,디엔에프
563,007340,DN오토모티브
564,068790,DMS
565,039840,디오
566,219550,디와이디
567,013570,디와이
568,310870,디와이씨
569,210540,디와이파워
570,104460,디와이피엔에프
571,079810,디이엔티
572,113810,디젠스
573,043360,디지아이
574,099520,DGI
575,197140,디지캡
576,068930,디지털대성
577,033130,디지틀조선
578,060900,DGP
579,105740,디케이락
580,263020,디케이앤디
581,290550,디케이티
582,066670,디티씨
583,187220,디티앤씨
584,383930,디티앤씨알오
585,131180,딜리
586,315640,딥노이드
587,223310,딥마인드
588,317120,라닉스
589,462510,라메디텍
590,042510,라온시큐어
591,232680,라온테크
592,418420,라온텍
593,300120,라온피플
594,171120,라이온켐텍
595,388790,라이콤
596,347700,라이프시맨틱스
597,214260,라파스
598,403360,라피치
599,171010,램테크놀러지
600,084650,랩지노믹스
601,217500,러셀
602,092590,럭스피아
603,038390,레드캡투어
604,294140,레몬
605,443250,레뷰코퍼레이션
606,228670,레이
607,228850,레이언스
608,412350,레이저쎌
609,199550,레이저옵텍
610,281740,레이크머티리얼즈
611,277810,레인보우로보틱스
612,215100,로보로보
613,090360,로보스타
614,238500,로보쓰리에이아이
615,108490,로보티즈
616,900260,로스웰
617,223220,로지스몬
618,067730,로지시스
619,071280,로체시스템즈
620,032350,롯데관광개발
621,089860,롯데렌탈
622,330590,롯데리츠
623,000400,롯데손해보험
624,023530,롯데쇼핑
625,020150,롯데에너지머티리얼즈
626,280360,롯데웰푸드
627,286940,롯데이노베이트
628,004000,롯데정밀화학
629,00499K,롯데지주우
630,004990,롯데지주
631,005305,롯데칠성우
632,005300,롯데칠성
633,011170,롯데케미칼
634,071840,롯데하이마트
635,328130,루닛
636,038060,루멘스
637,474170,루미르
638,162120,루켄테크놀러지스
639,253610,루트락
640,141080,리가켐바이오
641,058470,리노공업
642,016100,리더스코스메틱
643,012700,리드코프
644,302550,리메드
645,073570,리튬포어스
646,377450,리파인
647,277070,린드먼아시아
648,042500,링네트
649,193250,링크드
650,219420,링크제니시스
651,439090,마녀공장
652,027740,마니커
653,195500,마니커에프앤지
654,357430,마스턴프리미어리츠
655,377480,마음AI
656,305090,마이크로디지탈
657,448780,마이크로엔엑스
658,424980,마이크로투나노
659,169330,엠브레인
660,038290,마크로젠
661,001080,만호제강
662,267980,매일유업
663,005990,매일홀딩스
664,093520,매커스
665,377030,맥스트
666,088980,맥쿼리인프라
667,179720,머니무브
668,100590,머큐리
669,067280,멀티캠퍼스
670,072870,메가스터디
671,215200,메가스터디교육
672,133750,메가엠디
673,446540,메가터치
674,235980,메드팩토
675,200580,메디쎄이
676,041920,메디아나
677,233250,메디안디노스틱
678,014100,메디앙스
679,236340,메디젠휴먼케어
680,054180,메디콕스
681,086900,메디톡스
682,078160,메디포스트
683,138040,메리츠금융지주
684,408920,메쎄이상
685,021880,메이슨캐피탈
686,140410,메지온
687,241770,메카로
688,090370,메타랩스
689,059210,메타바이오메드
690,118000,메타케어
691,058110,멕아이씨에스
692,017180,명문제약
693,009900,명신산업
694,012690,모나리자
695,005360,모나미
696,070960,모나용평
697,434480,모니터랩
698,080420,모다이노칩
699,417970,모델솔루션
700,080160,모두투어
701,087260,모바일어플라이언스
702,101330,모베이스
703,012860,모베이스전자
704,363260,모비데이즈
705,348030,모비릭스
706,250060,모비스
707,288980,모아데이타
708,142760,모아라이프플러스
709,033200,모아텍
710,333050,모코엠시스
711,009680,모토닉
712,118990,모트렉스
713,006920,모헨즈
714,038340,MIT
715,001810,무림SP
716,009200,무림페이퍼
717,009580,무림P&P
718,322970,무진메디
719,033920,무학
720,008420,문배철강
721,279600,미디어젠
722,095500,미래나노텍
723,254490,미래반도체
724,025560,미래산업
725,218150,미래생명자원
726,007120,미래아이앤지
727,396690,미래에셋글로벌리츠
728,442900,미래에셋드림스팩1호
729,357250,미래에셋맵스리츠
730,094800,맵스리얼티1
731,100790,미래에셋벤처투자
732,446190,미래에셋비전스팩2호
733,448830,미래에셋비전스팩3호
734,477380,미래에셋비전스팩4호
735,477470,미래에셋비전스팩5호
736,478440,미래에셋비전스팩6호
737,482680,미래에셋비전스팩7호
738,085620,미래에셋생명
739,006805,미래에셋증권우
740,00680K,미래에셋증권2우B
741,006800,미래에셋증권
742,208890,미래엔에듀파트너
743,049950,미래컴퍼니
744,207760,미스터블루
745,002840,미원상사
746,268280,미원에스씨
747,107590,미원홀딩스
748,134380,미원화학
749,351020,미쥬
750,003650,미창석유
751,059090,미코
752,214610,미코바이오메드
753,201490,미투온
754,475460,미트박스
755,452200,민테크
756,418470,밀리의서재
757,206640,바디텍메드
758,018700,바른손
759,035620,바른손이앤에이
760,354390,바스칸바이오제약
761,053030,바이넥스
762,301300,바이브컴퍼니
763,377740,바이오노트
764,064550,바이오니아
765,314930,바이오다인
766,208710,바이오로그디바이스
767,086820,바이오솔루션
768,038460,바이오스마트
769,251120,바이오에프디엔씨
770,199730,바이오인프라
771,266470,바이오인프라생명과학
772,289170,바이오텐
773,086040,바이오톡스텍
774,199290,바이오프로테크
775,099430,바이오플러스
776,032980,바이온
777,308080,바이젠셀
778,043150,바텍
779,323990,박셀바이오
780,003610,방림
781,267790,배럴
782,001340,백광산업
783,046310,백금T&A
784,035150,백산
785,331520,밸로프
786,199480,뱅크웨어글로벌
787,438700,버넥트
788,066410,버킷스튜디오
789,002410,범양건영
790,382900,범한퓨얼셀
791,206400,베노티앤알
792,019010,베뉴지
793,177350,베셀
794,457600,벡트
795,424760,벨로크
796,007210,벽산
797,225530,보광산업
798,250000,보라티알
799,002760,보락
800,003850,보령
801,310210,보로노이
802,006910,보성파워텍
803,000890,보해양조
804,226340,본느
805,206950,볼빅
806,008470,부스타
807,003000,부광약품
808,001275,부국증권우
809,001270,부국증권
810,026940,부국철강
811,014470,부방
812,011390,부산산업
813,005030,부산주공
814,338220,뷰노
815,100120,뷰웍스
816,406820,뷰티스킨
817,337930,브랜드엑스코퍼레이션
818,099390,브레인즈컴퍼니
819,064480,브리지텍
820,288330,브릿지바이오테라퓨틱스
821,365900,브이씨
822,089970,브이엠
823,251630,브이원텍
824,018290,브이티
825,478560,블랙야크아이앤씨
826,439580,블루엠텍
827,033560,블루콤
828,191600,블루탑
829,369370,블리츠웨이스튜디오
830,126340,비나텍
831,121800,비덴트
832,082800,비보존 제약
833,318410,비비씨
834,002070,비비안
835,100220,비상교육
836,419540,비스토스
837,146320,비씨엔씨
838,200780,비씨월드제약
839,413640,비아이매트릭스
840,141000,비아트론
841,090460,비에이치
842,083650,비에이치아이
843,139050,BF랩스
844,445360,비엔케이제1호스팩
845,473370,비엔케이제2호스팩
846,065170,비엘팜텍
847,086670,비엠티
848,335890,비올
849,230980,비유테크놀러지
850,126600,BGF에코머티리얼즈
851,082920,비츠로셀
852,054220,비츠로시스
853,042370,비츠로테크
854,050090,비케이홀딩스
855,148780,비큐AI
856,307870,비투엔
857,032850,비트컴퓨터
858,238200,비피도
859,093190,빅솔론
860,065450,빅텍
861,044480,빌리언스
862,005180,빙그레
863,069540,빛과전자
864,072950,빛샘전자
865,266170,뿌리깊은나무들
866,451250,삐아
867,143240,사람인
868,466410,사이냅소프트
869,003960,사조대림
870,008040,사조동아원
871,007160,사조산업
872,014710,사조씨푸드
873,006090,사조오양
874,452430,사피엔반도체
875,419120,산돌
876,062040,산일전기
877,122350,삼기
878,419050,삼기이브이
879,014970,삼륭물산
880,018310,삼목에스폼
881,012210,삼미금속
882,053700,삼보모터스
883,009620,삼보산업
884,023600,삼보판지
885,001470,삼부토건
886,028050,삼성E&A
887,448730,삼성FN리츠
888,006405,삼성SDI우
889,006400,삼성SDI
890,006660,삼성공조
891,425290,삼성스팩6호
892,439250,삼성스팩7호
893,448740,삼성스팩8호
894,468510,삼성스팩9호
895,02826K,삼성물산우B
896,028260,삼성물산
897,207940,삼성바이오로직스
898,032830,삼성생명
899,018260,삼성에스디에스
900,009155,삼성전기우
901,009150,삼성전기
902,005935,삼성전자우
903,005930,삼성전자
904,001360,삼성제약
905,010140,삼성중공업
906,016360,삼성증권
907,068290,삼성출판사
908,029780,삼성카드
909,000815,삼성화재우
910,000810,삼성화재
911,006110,삼아알미늄
912,009300,삼아제약
913,145995,삼양사우
914,145990,삼양사
915,003230,삼양식품
916,482630,삼양엔씨켐
917,002170,삼양통상
918,272550,삼양패키징
919,000075,삼양홀딩스우
920,000070,삼양홀딩스
921,060310,3S
922,002810,삼영무역
923,003720,삼영
924,361670,삼영에스앤씨
925,054540,삼영엠텍
926,065570,삼영이엔씨
927,005680,삼영전자
928,023000,삼원강재
929,004380,삼익THK
930,002450,삼익악기
931,032280,삼일
932,002290,삼일기업공사
933,004440,삼일씨엔에스
934,000520,삼일제약
935,009770,삼정펄프
936,037460,삼지전자
937,032750,삼진
938,054090,삼진엘앤디
939,005500,삼진제약
940,000250,삼천당제약
941,004690,삼천리
942,024950,삼천리자전거
943,038500,삼표시멘트
944,437730,삼현
945,017480,삼현철강
946,010960,삼호개발
947,046390,삼화네트웍스
948,004450,삼화왕관
949,009470,삼화전기
950,011230,삼화전자
951,001820,삼화콘덴서
952,000390,삼화페인트
953,027580,상보
954,038540,상상인
955,452670,상상인제4호스팩
956,001290,상상인증권
957,041650,상신브레이크
958,091580,상신이디피
959,263810,상신전자
960,089980,상아프론테크
961,042940,상지건설
962,042600,새로닉스
963,075180,새론오토모티브
964,107600,새빗켐
965,411080,샌즈랩
966,252990,샘씨엔에스
967,007540,샘표
968,248170,샘표식품
969,378800,샤페론
970,294630,서남
971,038070,서린바이오
972,006730,서부T&D
973,079650,서산
974,100660,서암기계공업
975,007860,서연
976,200880,서연이화
977,019770,서연탑메탈
978,017390,서울가스
979,043710,서울리거
980,092190,서울바이오시스
981,046890,서울반도체
982,004415,서울식품우
983,004410,서울식품
984,063170,서울옥션
985,027040,서울전자통신
986,018680,서울제약
987,021050,서원
988,093920,서원인텍
989,189860,서전기전
990,178320,서진시스템
991,122690,서진오토모티브
992,140070,서플러스글로벌
993,011370,서한
994,065710,서호전기
995,008490,서흥
996,035890,서희건설
997,357550,석경에이티
998,003100,선광
999,007610,선도전기
1000,067370,선바이오
1001,217620,선샤인푸드
1002,002820,SUN&L
1003,171090,선익시스템
1004,136490,선진
1005,086710,선진뷰티사이언스
1006,014620,성광벤드
1007,037350,성도이엔지
1008,014915,성문전자우
1009,014910,성문전자
1010,003080,성보화학
1011,004985,성신양회우
1012,004980,성신양회
1013,011300,성안머티리얼스
1014,458650,성우
1015,081580,성우전자
1016,045300,성우테크론
1017,015750,성우하이텍
1018,365340,성일하이텍
1019,000180,성창기업지주
1020,080470,성창오토텍
1021,043260,성호전자
1022,148150,세경하이테크
1023,002420,세기상사
1024,188260,세니젠
1025,053060,세동
1026,340440,세림B&G
1027,017510,세명전기
1028,004365,세방우
1029,004360,세방
1030,004490,세방전지
1031,011560,세보엠이씨
1032,267080,세븐브로이맥주
1033,396300,세아메카닉스
1034,001430,세아베스틸지주
1035,306200,세아제강
1036,003030,세아제강지주
1037,019440,세아특수강
1038,058650,세아홀딩스
1039,013000,세우글로벌
1040,100700,세운메디칼
1041,024830,세원물산
1042,091090,세원이앤씨
1043,021820,세원정공
1044,067830,세이브존I&C
1045,258830,세종메디칼
1046,036630,세종텔레콤
1047,039310,세중
1048,075580,세진중공업
1049,067770,세진티에스
1050,053450,세코닉스
1051,222810,세토피아
1052,252500,세화피앤씨
1053,321370,센서뷰
1054,347000,센코
1055,331920,셀레믹스
1056,471820,셀로맥스사이언스
1057,049180,셀루메드
1058,299660,셀리드
1059,268600,셀리버리
1060,108860,셀바스AI
1061,208370,셀바스헬스케어
1062,318160,셀바이오휴먼텍
1063,308430,셀비온
1064,068270,셀트리온
1065,068760,셀트리온제약
1066,068940,셀피글로벌
1067,060230,소니드
1068,290690,소룩스
1069,950200,소마젠
1070,032680,소프트센
1071,032685,소프트센우
1072,258790,소프트캠프
1073,066910,손오공
1074,33637K,솔루스첨단소재1우
1075,33637L,솔루스첨단소재2우B
1076,336370,솔루스첨단소재
1077,248070,솔루엠
1078,035610,솔본
1079,357780,솔브레인
1080,036830,솔브레인홀딩스
1081,304100,솔트룩스
1082,328380,솔트웨어
1083,004430,송원산업
1084,086980,쇼박스
1085,050960,수산아이앤티
1086,126720,수산인더스트리
1087,017550,수산중공업
1088,084180,수성웹툰
1089,253840,수젠텍
1090,067160,SOOP
1091,298830,슈어소프트테크
1092,236200,슈프리마
1093,094840,슈프리마에이치큐
1094,192440,슈피겐코리아
1095,424960,스마트레이더시스템
1096,099440,스맥
1097,357880,스카이월드와이드
1098,276040,스코넥
1099,159910,스킨앤스킨
1100,204210,스타에스엠리츠
1101,060240,스타코링크
1102,115570,스타플렉스
1103,330730,스톤브릿지벤처스
1104,352090,스톰테크
1105,204630,스튜디오산타클로스
1106,253450,스튜디오드래곤
1107,408900,스튜디오미르
1108,415380,스튜디오삼익
1109,026890,스틱인베스트먼트
1110,013810,스페코
1111,049830,승일
1112,020710,시공테크
1113,033170,시그네틱스
1114,048870,시너지이노베이션
1115,025320,시노펙스
1116,134790,시디즈
1117,269620,시스웍
1118,000480,CR홀딩스
1119,056090,시지메드텍
1120,429270,시지트로닉스
1121,418250,시큐레터
1122,131090,시큐브
1123,232830,시큐센
1124,462870,시프트업
1125,016590,신대양제지
1126,290520,신도기연
1127,029530,신도리코
1128,004970,신라교역
1129,001000,신라섬유
1130,025870,신라에스지
1131,215600,신라젠
1132,065350,신성델타테크
1133,416180,신성에스티
1134,011930,신성이엔지
1135,005390,신성통상
1136,034300,신세계건설
1137,004170,신세계
1138,035510,신세계 I&C
1139,031430,신세계인터내셔날
1140,031440,신세계푸드
1141,006880,신송홀딩스
1142,162300,신스틸
1143,290560,신시웨이
1144,002800,신신제약
1145,005800,신영와코루
1146,001720,신영증권
1147,472220,신영스팩10호
1148,430220,신영스팩8호
1149,445970,신영스팩9호
1150,009270,신원
1151,017000,신원종합개발
1152,002700,신일전자
1153,012790,신일제약
1154,138070,신진에스엠
1155,226330,신테카바이오
1156,002870,신풍
1157,019175,신풍제약우
1158,019170,신풍제약
1159,481850,신한글로벌액티브리츠
1160,055550,신한지주
1161,404990,신한서부티엔디리츠
1162,293940,신한알파리츠
1163,418210,신한제10호스팩
1164,452980,신한제11호스팩
1165,474660,신한제12호스팩
1166,474930,신한제13호스팩
1167,487360,신한제14호스팩
1168,487830,신한제15호스팩
1169,056700,신화인터텍
1170,187270,신화콘텍
1171,004080,신흥
1172,243840,신흥에스이씨
1173,257720,실리콘투
1174,222800,심텍
1175,036710,심텍홀딩스
1176,160980,싸이맥스
1177,356890,싸이버원
1178,217330,싸이토젠
1179,102280,쌍방울
1180,004770,써니전자
1181,217320,썬테크
1182,208640,썸에이지
1183,222420,쎄노텍
1184,037760,쎄니트
1185,099320,쎄트렉아이
1186,049960,쎌바이오텍
1187,088280,쏘닉스
1188,403550,쏘카
1189,050890,쏠리드
